tanggal,Kabupaten Bangkalan,Kabupaten Banyuwangi,Kabupaten Blitar,Kabupaten Bojonegoro,Kabupaten Bondowoso,Kabupaten Gresik,Kabupaten Jember,Kabupaten Jombang,Kabupaten Kediri,Kabupaten Lamongan,Kabupaten Lumajang,Kabupaten Madiun,Kabupaten Magetan,Kabupaten Malang,Kabupaten Mojokerto,Kabupaten Nganjuk,Kabupaten Ngawi,Kabupaten Pacitan,Kabupaten Pamekasan,Kabupaten Pasuruan,Kabupaten Ponorogo,Kabupaten Probolinggo,Kabupaten Sampang,Kabupaten Sidoarjo,Kabupaten Situbondo,Kabupaten Sumenep,Kabupaten Trenggalek,Kabupaten Tuban,Kabupaten Tulungagung,Kota Batu,Kota Blitar,Kota Kediri,Kota Madiun,Kota Malang,Kota Mojokerto,Kota Pasuruan,Kota Probolinggo,Kota Surabaya
2025-03-31,32500.0,96000.0,83500.0,95000.0,80000.0,80000.0,80600.0,95000.0,91667.0,76250.0,80000.0,81250.0,89333.0,74000.0,71500.0,89667.0,113333.0,82667.0,85000.0,90567.0,82500.0,62000.0,87500.0,95000.0,74000.0,80000.0,83500.0,83333.0,87500.0,90500.0,92500.0,111667.0,95000.0,85333.0,74000.0,70800.0,118333.0,94167.0
2025-04-01,32500.0,95800.0,83500.0,105000.0,80000.0,80000.0,88600.0,95000.0,91667.0,76250.0,80000.0,81250.0,89333.0,74000.0,71500.0,89667.0,141667.0,82667.0,85000.0,90900.0,82500.0,62000.0,87500.0,95000.0,74000.0,80000.0,85000.0,83333.0,107500.0,91500.0,105000.0,111667.0,95000.0,85333.0,72500.0,70800.0,118333.0,94167.0
2025-04-02,32333.0,99000.0,83500.0,95000.0,80000.0,80000.0,87600.0,93333.0,95000.0,76250.0,79333.0,81250.0,89333.0,74000.0,71500.0,111667.0,118333.0,86000.0,85000.0,101333.0,82500.0,62000.0,87500.0,115000.0,74000.0,80000.0,87500.0,83333.0,105750.0,90750.0,120000.0,116667.0,95000.0,85333.0,72500.0,70800.0,95000.0,94167.0
2025-04-03,32333.0,99000.0,83500.0,60000.0,80000.0,80000.0,87600.0,85000.0,83333.0,76250.0,79333.0,81250.0,89333.0,78000.0,71500.0,63333.0,88333.0,86667.0,82500.0,88000.0,82500.0,62000.0,87500.0,115000.0,72333.0,72500.0,74000.0,78333.0,79500.0,87000.0,63000.0,100000.0,85000.0,85333.0,75000.0,70800.0,80000.0,74167.0
2025-04-04,32333.0,93000.0,80000.0,70000.0,80000.0,80000.0,85600.0,85000.0,66667.0,77500.0,79333.0,64250.0,89333.0,78000.0,71500.0,51667.0,70000.0,78333.0,82500.0,62333.0,82500.0,62000.0,55000.0,75000.0,71667.0,72500.0,50000.0,75000.0,70000.0,79500.0,54000.0,71667.0,80000.0,84500.0,72500.0,70800.0,71667.0,67500.0
2025-04-05,32333.0,76800.0,80000.0,65000.0,80000.0,80000.0,66600.0,85000.0,73333.0,77500.0,79333.0,66000.0,89333.0,54200.0,71500.0,67000.0,71667.0,76667.0,72500.0,63333.0,82500.0,62000.0,55000.0,65000.0,71667.0,67500.0,68000.0,75667.0,71250.0,77000.0,63000.0,73333.0,86000.0,82833.0,65000.0,70800.0,70000.0,71667.0
2025-04-06,32333.0,87000.0,80000.0,80000.0,80000.0,80000.0,69000.0,86667.0,85000.0,77500.0,79667.0,77500.0,89333.0,46600.0,71500.0,85333.0,90000.0,76667.0,77500.0,80000.0,82500.0,48000.0,55000.0,65000.0,73333.0,67500.0,80000.0,71667.0,83750.0,75500.0,73500.0,96667.0,93333.0,82833.0,67500.0,68300.0,76667.0,73333.0
2025-04-07,32333.0,94000.0,80000.0,85000.0,80000.0,80000.0,74000.0,86667.0,85667.0,77500.0,79667.0,79250.0,89333.0,52000.0,71500.0,72333.0,90000.0,76667.0,77500.0,83333.0,82500.0,48333.0,55000.0,79000.0,73333.0,67500.0,80000.0,71667.0,78750.0,76750.0,77000.0,84667.0,94000.0,84000.0,70000.0,68300.0,80000.0,73667.0
2025-04-08,32333.0,91000.0,65000.0,80000.0,78125.0,74333.0,72600.0,81667.0,83333.0,77500.0,79667.0,77750.0,80000.0,52000.0,60750.0,72333.0,83333.0,75000.0,77500.0,80000.0,82500.0,50000.0,55000.0,71500.0,73333.0,70000.0,74000.0,76667.0,75500.0,76750.0,60000.0,90000.0,91667.0,82833.0,71000.0,68300.0,83333.0,69500.0
2025-04-09,32333.0,91800.0,65000.0,65000.0,75625.0,74333.0,70600.0,80000.0,84000.0,75000.0,80000.0,77250.0,80000.0,61000.0,74712.0,71667.0,83333.0,83333.0,77500.0,80333.0,77000.0,50000.0,62500.0,71500.0,73333.0,67500.0,73500.0,75000.0,75000.0,78750.0,67500.0,81667.0,92667.0,82500.0,71000.0,68300.0,83333.0,69833.0
2025-04-10,32500.0,90800.0,71000.0,75000.0,74500.0,77000.0,70400.0,86667.0,87667.0,75000.0,80000.0,79500.0,80000.0,68000.0,74712.0,79333.0,83333.0,83333.0,77500.0,80000.0,77000.0,50000.0,62500.0,70000.0,74000.0,67500.0,77000.0,76000.0,77500.0,75000.0,77500.0,83333.0,94333.0,82500.0,70000.0,68300.0,85000.0,68833.0
2025-04-11,32500.0,88000.0,75000.0,75000.0,74500.0,77000.0,71800.0,86667.0,89333.0,75000.0,80000.0,83250.0,80000.0,69000.0,74212.0,81333.0,88333.0,90000.0,80000.0,80000.0,77000.0,49000.0,75000.0,71500.0,74000.0,67500.0,77000.0,76000.0,83000.0,75625.0,75000.0,88333.0,93333.0,82500.0,72500.0,68300.0,85000.0,73833.0
2025-04-12,32500.0,87600.0,75000.0,75000.0,74500.0,77000.0,70800.0,88333.0,90000.0,75000.0,80000.0,83250.0,80000.0,69000.0,74212.0,85333.0,90000.0,90000.0,80000.0,83000.0,77000.0,49000.0,75000.0,71500.0,74000.0,67500.0,76000.0,75000.0,81750.0,75625.0,77500.0,92333.0,93333.0,82500.0,75000.0,68300.0,86667.0,74500.0
2025-04-13,32500.0,87000.0,75000.0,75000.0,74375.0,77000.0,70800.0,88333.0,86000.0,75000.0,79667.0,80000.0,81667.0,69800.0,74212.0,79000.0,88333.0,96667.0,80000.0,83667.0,77500.0,49000.0,75000.0,71500.0,76000.0,67500.0,76000.0,75000.0,78750.0,74375.0,77500.0,87333.0,91667.0,81667.0,74000.0,68300.0,83333.0,74167.0
2025-04-14,32500.0,85600.0,67500.0,70000.0,69750.0,75000.0,62600.0,76667.0,72000.0,73750.0,79667.0,69500.0,73333.0,72200.0,64712.0,63333.0,72667.0,83333.0,70000.0,77667.0,77500.0,49167.0,67500.0,67500.0,77667.0,65000.0,64000.0,67667.0,68250.0,74375.0,60000.0,78333.0,86000.0,78667.0,70000.0,60900.0,73333.0,73333.0
2025-04-15,32500.0,84000.0,70000.0,70000.0,70000.0,72000.0,63000.0,76667.0,73333.0,75000.0,73000.0,77000.0,73333.0,73200.0,68500.0,69333.0,77667.0,80333.0,70000.0,74000.0,75500.0,52000.0,67500.0,75000.0,78333.0,65000.0,67500.0,69667.0,71000.0,74375.0,62500.0,78333.0,86000.0,78833.0,70000.0,60900.0,80000.0,74500.0
2025-04-16,32500.0,83600.0,70000.0,70000.0,70000.0,72000.0,63600.0,78333.0,74667.0,72500.0,73000.0,74500.0,73333.0,72200.0,71000.0,67333.0,71667.0,82000.0,70000.0,76000.0,75500.0,52000.0,72500.0,75000.0,78333.0,65000.0,71000.0,74000.0,71000.0,73125.0,60000.0,76667.0,86000.0,72667.0,70000.0,60900.0,78333.0,70000.0
2025-04-17,32500.0,77000.0,70000.0,70000.0,61500.0,67000.0,57200.0,66667.0,68000.0,67500.0,73000.0,61450.0,64667.0,73200.0,71000.0,55333.0,72667.0,82000.0,67500.0,76167.0,75500.0,55667.0,72500.0,79000.0,78333.0,65000.0,63500.0,75000.0,59750.0,71250.0,40000.0,73333.0,80000.0,72667.0,70000.0,60900.0,75000.0,57333.0
2025-04-18,32500.0,70000.0,65000.0,70000.0,61500.0,67000.0,54200.0,60000.0,57333.0,67500.0,73000.0,50500.0,64667.0,73200.0,71000.0,47667.0,61667.0,78667.0,62500.0,76167.0,75500.0,56333.0,50000.0,69000.0,78333.0,65000.0,63500.0,75000.0,56000.0,71250.0,40000.0,60667.0,80000.0,73000.0,70000.0,60900.0,63333.0,58333.0
2025-04-19,32500.0,72000.0,65000.0,70000.0,61750.0,67000.0,59200.0,60000.0,55333.0,67500.0,73000.0,53250.0,64667.0,55400.0,71000.0,58667.0,60000.0,78667.0,57500.0,69333.0,60000.0,57000.0,50000.0,69000.0,73333.0,65000.0,50000.0,72333.0,53500.0,72500.0,44000.0,62333.0,76000.0,73000.0,67500.0,60900.0,63333.0,57667.0
2025-04-20,32500.0,72000.0,65000.0,70000.0,61750.0,67000.0,59200.0,60000.0,53333.0,65000.0,73000.0,50750.0,64667.0,51000.0,71000.0,52000.0,60000.0,78667.0,62500.0,67000.0,56500.0,57000.0,50000.0,57500.0,70000.0,65000.0,50000.0,72333.0,49250.0,72500.0,41000.0,59333.0,76000.0,71333.0,62500.0,60900.0,61667.0,54500.0
2025-04-21,32500.0,67400.0,36000.0,45000.0,47500.0,52000.0,48400.0,48333.0,45000.0,63750.0,79667.0,47650.0,46000.0,52600.0,55500.0,46667.0,56000.0,55000.0,52500.0,59000.0,56500.0,58667.0,50000.0,50000.0,70000.0,45000.0,49500.0,55333.0,40000.0,72500.0,35000.0,51667.0,65333.0,66167.0,55000.0,40900.0,60667.0,49833.0
2025-04-22,32500.0,60000.0,36000.0,45000.0,47500.0,40000.0,40000.0,48333.0,41667.0,61250.0,79667.0,41250.0,46000.0,45600.0,55250.0,43333.0,54333.0,50000.0,52500.0,55333.0,56500.0,59333.0,50000.0,50000.0,70000.0,45000.0,42000.0,55333.0,43750.0,55500.0,33500.0,48333.0,65000.0,66167.0,50000.0,33400.0,60000.0,49500.0
2025-04-23,32500.0,54800.0,30000.0,42500.0,47250.0,40000.0,38600.0,41667.0,41000.0,60000.0,64667.0,37750.0,43333.0,44700.0,55500.0,38667.0,50000.0,46667.0,52500.0,50667.0,50500.0,59667.0,50000.0,42500.0,66667.0,40000.0,38500.0,53667.0,38750.0,53750.0,32000.0,41000.0,63333.0,58667.0,50000.0,33400.0,53333.0,42333.0
2025-04-24,32500.0,53800.0,30000.0,42500.0,37500.0,40000.0,37800.0,36667.0,39333.0,60000.0,64667.0,37000.0,43333.0,43100.0,51500.0,40000.0,42667.0,46333.0,52500.0,49000.0,45000.0,60667.0,50000.0,42500.0,65000.0,40000.0,37500.0,50667.0,37500.0,53750.0,31000.0,40667.0,63333.0,54833.0,50000.0,33400.0,48333.0,41500.0
2025-04-25,32500.0,53800.0,30000.0,42500.0,37750.0,38333.0,36800.0,36667.0,38333.0,60000.0,64667.0,35500.0,40000.0,40100.0,46750.0,38667.0,42667.0,46333.0,45000.0,49000.0,45000.0,60667.0,37500.0,42500.0,61667.0,40000.0,35000.0,45000.0,33500.0,51250.0,30000.0,38000.0,62333.0,54833.0,50000.0,33400.0,50000.0,37167.0
2025-04-26,32500.0,51800.0,30000.0,42500.0,37750.0,38333.0,36000.0,36667.0,38333.0,60000.0,36667.0,33250.0,40000.0,39600.0,46750.0,31667.0,40667.0,46333.0,42500.0,46667.0,45000.0,60000.0,37500.0,44000.0,60000.0,40000.0,35000.0,45000.0,32250.0,48750.0,29000.0,36667.0,61667.0,54833.0,50000.0,33400.0,46667.0,37667.0
2025-04-27,32500.0,48200.0,30000.0,42500.0,37750.0,38333.0,36000.0,33333.0,36667.0,60000.0,36667.0,30750.0,40000.0,38000.0,46750.0,31000.0,35667.0,42333.0,38500.0,45000.0,45000.0,60000.0,37500.0,44000.0,60000.0,40000.0,29500.0,45000.0,31500.0,47500.0,28000.0,34000.0,61667.0,50667.0,50000.0,33400.0,46667.0,37667.0
2025-04-28,32500.0,38600.0,28000.0,30000.0,34750.0,36667.0,31600.0,32333.0,35000.0,42500.0,33667.0,33250.0,34667.0,37000.0,33500.0,30000.0,35000.0,39000.0,33500.0,37333.0,36500.0,61667.0,37500.0,43000.0,59333.0,32500.0,28000.0,34000.0,30250.0,43125.0,27000.0,33000.0,41333.0,48000.0,40000.0,31900.0,40000.0,39333.0
2025-04-29,32500.0,40400.0,25500.0,30000.0,35125.0,36667.0,31200.0,31333.0,35667.0,42500.0,33667.0,33075.0,34667.0,34600.0,34500.0,32333.0,35000.0,32000.0,33500.0,42000.0,36000.0,61333.0,37500.0,37000.0,55667.0,32500.0,31000.0,35000.0,29500.0,43125.0,29000.0,35000.0,41667.0,48000.0,40000.0,31900.0,43333.0,37667.0
2025-04-30,32500.0,38600.0,25500.0,30000.0,35625.0,36667.0,31600.0,31333.0,35667.0,32500.0,30667.0,31575.0,34000.0,34000.0,35750.0,32000.0,35000.0,32000.0,33500.0,36333.0,36000.0,61333.0,42500.0,36500.0,55667.0,32500.0,30500.0,35667.0,31750.0,49375.0,25500.0,36667.0,41333.0,48000.0,40000.0,31900.0,43333.0,36000.0
2025-05-01,32500.0,39000.0,25500.0,30000.0,36125.0,36667.0,31600.0,31333.0,35000.0,32500.0,30333.0,30325.0,34000.0,34200.0,35750.0,28667.0,35000.0,30333.0,33500.0,36000.0,36000.0,55333.0,42500.0,34000.0,54000.0,32500.0,30500.0,35667.0,30750.0,43000.0,22500.0,34000.0,40667.0,47333.0,41500.0,31900.0,41667.0,34333.0
2025-05-02,32500.0,38200.0,25500.0,27500.0,36625.0,36667.0,27600.0,31333.0,28667.0,32500.0,32333.0,28575.0,34000.0,31800.0,38250.0,28000.0,34333.0,30333.0,30000.0,35000.0,36000.0,55333.0,30000.0,34000.0,53333.0,32500.0,30500.0,38333.0,29500.0,43000.0,22500.0,32333.0,40333.0,41500.0,35000.0,26800.0,41667.0,32667.0
2025-05-03,32500.0,37800.0,25500.0,27500.0,37000.0,36667.0,27800.0,31333.0,28667.0,32500.0,32333.0,28250.0,34000.0,31800.0,38250.0,28000.0,34333.0,30333.0,27500.0,33333.0,30000.0,54333.0,30000.0,33000.0,52000.0,32500.0,29500.0,38000.0,27750.0,39250.0,24500.0,33000.0,40333.0,41500.0,34000.0,22800.0,43333.0,33167.0
2025-05-04,32500.0,37400.0,25500.0,27500.0,36875.0,36667.0,28200.0,31333.0,28333.0,32500.0,32333.0,27000.0,34000.0,31800.0,38250.0,28333.0,31333.0,30333.0,27500.0,35667.0,30000.0,54333.0,30000.0,31500.0,51333.0,32500.0,24000.0,38000.0,27750.0,39250.0,24000.0,31667.0,40000.0,39167.0,35000.0,22800.0,38333.0,33000.0
2025-05-05,32500.0,37400.0,24500.0,32500.0,31750.0,35000.0,28200.0,30667.0,28333.0,31250.0,32333.0,26900.0,31000.0,31800.0,38750.0,28333.0,30000.0,29667.0,27500.0,36333.0,30000.0,54333.0,32500.0,28750.0,49000.0,26500.0,24500.0,35000.0,26500.0,38750.0,23000.0,28333.0,39333.0,37833.0,31000.0,22800.0,36667.0,32167.0
2025-05-06,32500.0,37000.0,24000.0,32500.0,32125.0,35000.0,28000.0,29667.0,26667.0,31250.0,30333.0,27000.0,31000.0,29400.0,38500.0,28333.0,30000.0,29667.0,27500.0,36333.0,30000.0,54333.0,32500.0,31250.0,49000.0,28000.0,26000.0,31333.0,26250.0,38750.0,23000.0,27667.0,39667.0,36167.0,29000.0,22800.0,38333.0,33000.0
2025-05-07,32500.0,31600.0,24000.0,32500.0,32625.0,34000.0,26800.0,26667.0,24667.0,31250.0,30333.0,26150.0,30333.0,29800.0,38000.0,26667.0,30000.0,30000.0,27500.0,36333.0,30000.0,50000.0,32500.0,28750.0,48333.0,28000.0,24000.0,30000.0,26250.0,36250.0,21000.0,28333.0,39333.0,36167.0,29000.0,22800.0,33333.0,31000.0
2025-05-08,32500.0,31000.0,28000.0,32500.0,30500.0,34000.0,23400.0,25667.0,24667.0,31250.0,30667.0,25150.0,30333.0,29200.0,34000.0,24667.0,30667.0,30000.0,27500.0,34333.0,30000.0,50000.0,32500.0,28750.0,48333.0,27000.0,23000.0,26667.0,26750.0,35625.0,20000.0,27000.0,37667.0,35000.0,29000.0,22800.0,32333.0,29333.0
2025-05-09,32500.0,30800.0,27500.0,30000.0,30625.0,33333.0,22800.0,25667.0,24667.0,31250.0,30667.0,25150.0,28667.0,28800.0,33625.0,22667.0,30667.0,26333.0,27500.0,33333.0,30000.0,50000.0,28500.0,28750.0,47333.0,28000.0,22500.0,26667.0,26750.0,35625.0,20000.0,26667.0,37000.0,35000.0,30000.0,19300.0,30000.0,27500.0
2025-05-10,32500.0,28800.0,27500.0,30000.0,30500.0,33333.0,23200.0,25667.0,24667.0,31250.0,30667.0,25150.0,28667.0,28400.0,33625.0,23333.0,31333.0,26333.0,27000.0,33333.0,30000.0,46667.0,28500.0,30000.0,47333.0,28000.0,22500.0,26667.0,24000.0,33875.0,20000.0,27000.0,37333.0,35000.0,29000.0,19300.0,30000.0,29333.0
2025-05-11,32500.0,28800.0,27500.0,30000.0,30625.0,33333.0,23600.0,25667.0,24667.0,31250.0,30667.0,25150.0,28667.0,26200.0,33625.0,23000.0,32333.0,26333.0,29500.0,31000.0,28500.0,46667.0,28500.0,25000.0,48333.0,28000.0,22000.0,26667.0,23500.0,33250.0,20000.0,26000.0,37000.0,34500.0,30000.0,19300.0,31667.0,29667.0
2025-05-12,32500.0,28400.0,27500.0,22500.0,30875.0,33333.0,23600.0,25667.0,22667.0,31250.0,30667.0,24750.0,28667.0,25200.0,33625.0,22000.0,31333.0,25667.0,29500.0,28333.0,28500.0,46667.0,28500.0,25000.0,45667.0,28000.0,22000.0,26667.0,22250.0,33250.0,20000.0,24333.0,38000.0,33833.0,30000.0,21150.0,31667.0,28833.0
2025-05-13,32500.0,27400.0,27500.0,22500.0,30875.0,33333.0,22800.0,21000.0,22333.0,31250.0,30667.0,23650.0,28667.0,25200.0,33625.0,20667.0,30667.0,23333.0,30000.0,28333.0,27500.0,41667.0,28500.0,25000.0,45667.0,27500.0,21500.0,26667.0,21250.0,34500.0,19500.0,24000.0,31000.0,31833.0,30000.0,21150.0,30000.0,27500.0
2025-05-14,32500.0,27400.0,27000.0,22500.0,30875.0,25000.0,22000.0,20000.0,20667.0,27250.0,30667.0,22825.0,23667.0,24200.0,34250.0,21333.0,31333.0,24000.0,29500.0,27667.0,27000.0,40000.0,27500.0,26500.0,44333.0,27500.0,21000.0,26667.0,22000.0,37000.0,20500.0,22333.0,32333.0,31833.0,25000.0,18150.0,27667.0,25167.0
2025-05-15,30000.0,28000.0,27000.0,22500.0,30000.0,25000.0,23800.0,22667.0,22000.0,23750.0,30667.0,23875.0,23667.0,23800.0,33625.0,24333.0,29000.0,24000.0,29500.0,29667.0,27000.0,40000.0,27500.0,25500.0,44333.0,27500.0,21500.0,25667.0,23250.0,40000.0,22000.0,23333.0,30667.0,31833.0,25000.0,19000.0,27667.0,24667.0
2025-05-16,30000.0,27000.0,27000.0,22500.0,30250.0,25000.0,23600.0,22667.0,22000.0,23750.0,30667.0,23750.0,24667.0,23800.0,32000.0,24667.0,28000.0,24000.0,29500.0,29000.0,27000.0,40000.0,24000.0,24500.0,44000.0,26500.0,21500.0,25333.0,23000.0,41250.0,20000.0,24000.0,31000.0,31833.0,25500.0,19400.0,28333.0,24167.0
2025-05-17,30000.0,26200.0,27000.0,22500.0,30125.0,25000.0,23200.0,22667.0,22000.0,23750.0,30667.0,21750.0,24667.0,23400.0,32000.0,22333.0,26667.0,24000.0,29500.0,29000.0,27000.0,40000.0,24000.0,24000.0,43333.0,26500.0,21500.0,25333.0,22000.0,41250.0,20000.0,24667.0,31000.0,31167.0,25000.0,19400.0,28333.0,24000.0
2025-05-18,30000.0,25400.0,27000.0,22500.0,30375.0,25000.0,22800.0,22667.0,20667.0,23750.0,30667.0,22250.0,24667.0,24600.0,31250.0,21000.0,26667.0,24000.0,29500.0,29000.0,27000.0,40000.0,24000.0,24000.0,43333.0,26500.0,21500.0,25333.0,21250.0,40000.0,20000.0,24667.0,30333.0,31167.0,25500.0,19400.0,28333.0,24500.0
2025-05-19,30000.0,25800.0,19000.0,22500.0,24500.0,26000.0,22400.0,20667.0,20667.0,24250.0,30667.0,22250.0,25000.0,23000.0,30000.0,22000.0,27333.0,24000.0,29500.0,27333.0,19000.0,40000.0,23000.0,24000.0,43333.0,26500.0,21500.0,25000.0,21750.0,38750.0,17500.0,20667.0,27333.0,31167.0,25500.0,19400.0,27667.0,26500.0
2025-05-20,30000.0,26000.0,19000.0,22500.0,25125.0,26000.0,22200.0,20667.0,22333.0,21750.0,30667.0,20500.0,25000.0,23200.0,29250.0,23333.0,27333.0,24000.0,27000.0,27000.0,19000.0,36000.0,23000.0,24000.0,28333.0,26500.0,21500.0,22333.0,21500.0,37750.0,17500.0,20667.0,27333.0,31167.0,26500.0,19400.0,25667.0,27333.0
2025-05-21,30000.0,25200.0,19000.0,22500.0,25250.0,29333.0,20400.0,20000.0,22333.0,21750.0,30667.0,20500.0,22667.0,23600.0,30500.0,23000.0,26667.0,24000.0,27000.0,27000.0,19000.0,36000.0,24500.0,24000.0,27333.0,26500.0,19500.0,23667.0,23500.0,35250.0,16500.0,21333.0,27333.0,26000.0,27500.0,19400.0,26667.0,24667.0
2025-05-22,30000.0,24200.0,19000.0,22500.0,24250.0,27333.0,21000.0,20000.0,22333.0,21750.0,30667.0,20250.0,22667.0,22600.0,30250.0,22333.0,22667.0,23667.0,27000.0,26000.0,19000.0,36000.0,24500.0,24000.0,26667.0,26500.0,18500.0,25000.0,21500.0,31250.0,18000.0,22000.0,27333.0,25667.0,25000.0,19400.0,25333.0,24500.0
2025-05-23,30000.0,21800.0,19000.0,20000.0,24875.0,27333.0,20200.0,20000.0,21000.0,21500.0,31000.0,19500.0,22667.0,22600.0,27238.0,22333.0,22667.0,22667.0,27000.0,26000.0,19000.0,36000.0,20500.0,24000.0,26667.0,26500.0,18500.0,25000.0,21250.0,25500.0,18000.0,21333.0,26667.0,25333.0,24000.0,19400.0,25333.0,23000.0
2025-05-24,30000.0,21400.0,19000.0,20000.0,25000.0,27333.0,20200.0,20000.0,21000.0,21500.0,31333.0,19500.0,22667.0,22200.0,27238.0,20333.0,23333.0,22667.0,27000.0,26000.0,19000.0,36000.0,20500.0,22500.0,25667.0,26500.0,18500.0,25000.0,20500.0,24250.0,16500.0,22000.0,26667.0,25333.0,24500.0,19400.0,23333.0,22833.0
2025-05-25,30000.0,22400.0,19000.0,17500.0,25000.0,27333.0,20200.0,20000.0,21000.0,21500.0,31333.0,20000.0,22667.0,21800.0,27238.0,20333.0,22667.0,22667.0,27000.0,25667.0,18000.0,36000.0,20500.0,22500.0,25667.0,26500.0,18500.0,25000.0,20000.0,26000.0,16500.0,22000.0,26667.0,24833.0,24000.0,19400.0,24000.0,22833.0
2025-05-26,30000.0,23400.0,19000.0,20000.0,24750.0,27333.0,20600.0,22000.0,18333.0,20750.0,31333.0,20250.0,24667.0,20000.0,26475.0,21667.0,22667.0,22000.0,27500.0,25333.0,20000.0,36000.0,20500.0,22500.0,25667.0,24000.0,18500.0,25667.0,20500.0,21500.0,18000.0,20667.0,30333.0,25000.0,24500.0,20500.0,24667.0,23667.0
2025-05-27,30000.0,23200.0,19000.0,20000.0,25125.0,29000.0,21400.0,20667.0,19333.0,20750.0,30333.0,22500.0,24667.0,20400.0,28462.0,24667.0,23000.0,22333.0,27500.0,27000.0,20000.0,36000.0,20500.0,22500.0,26000.0,24000.0,19000.0,25333.0,21500.0,21500.0,20500.0,21333.0,30333.0,24167.0,24000.0,20500.0,25000.0,23667.0
2025-05-28,30000.0,23000.0,17500.0,20000.0,25500.0,28333.0,23000.0,20667.0,24000.0,21250.0,30333.0,23000.0,28333.0,21200.0,28450.0,26333.0,24000.0,22333.0,27500.0,27667.0,20000.0,33333.0,20500.0,22500.0,26000.0,24000.0,22500.0,25333.0,22500.0,25500.0,20500.0,23000.0,30667.0,24167.0,24500.0,30300.0,26000.0,24000.0
2025-05-29,30000.0,23000.0,17500.0,20000.0,26000.0,28333.0,23000.0,20667.0,24000.0,21250.0,30667.0,23000.0,28333.0,21200.0,28450.0,25000.0,23667.0,23000.0,27500.0,27667.0,20000.0,33333.0,20500.0,22500.0,26000.0,24000.0,22500.0,25333.0,22250.0,29250.0,18500.0,22333.0,30667.0,24167.0,25000.0,20300.0,24333.0,23500.0
2025-05-30,30000.0,22800.0,18000.0,20000.0,26125.0,28333.0,23200.0,22000.0,24667.0,21250.0,30000.0,22750.0,27333.0,21200.0,28450.0,24333.0,27000.0,23000.0,27500.0,29333.0,20000.0,33333.0,20500.0,22500.0,26000.0,24000.0,22500.0,25333.0,22250.0,29250.0,18500.0,23000.0,29333.0,24167.0,24000.0,20300.0,25000.0,21667.0
2025-05-31,30000.0,23600.0,18000.0,20000.0,26625.0,28333.0,23200.0,22000.0,25333.0,21250.0,30000.0,22500.0,28000.0,22000.0,28450.0,24000.0,26333.0,23000.0,27500.0,28333.0,20000.0,33333.0,20500.0,22500.0,26000.0,26000.0,25500.0,25000.0,22500.0,28000.0,20000.0,22333.0,29333.0,24167.0,24500.0,24300.0,25333.0,24333.0
2025-06-01,30000.0,25600.0,18000.0,20000.0,27125.0,28333.0,23200.0,22000.0,26000.0,22500.0,30000.0,27000.0,28000.0,23000.0,28450.0,25667.0,25000.0,22533.0,27500.0,28333.0,20000.0,33333.0,20500.0,22500.0,28000.0,26000.0,25500.0,25000.0,24500.0,29250.0,20000.0,24667.0,29333.0,24500.0,26500.0,24300.0,27000.0,23500.0
2025-06-02,30000.0,25600.0,22000.0,25000.0,26000.0,31667.0,34600.0,30333.0,32667.0,26500.0,30000.0,33000.0,33000.0,24000.0,29200.0,34000.0,33333.0,26533.0,33000.0,35333.0,20000.0,33333.0,32500.0,32000.0,28000.0,30000.0,31000.0,28333.0,29000.0,31250.0,36000.0,34333.0,36333.0,25333.0,29000.0,24300.0,34000.0,27667.0
2025-06-03,30000.0,37200.0,22000.0,37500.0,26500.0,35000.0,37800.0,33000.0,37333.0,30250.0,30000.0,42250.0,33000.0,28000.0,35200.0,40000.0,42333.0,34333.0,36000.0,37333.0,26000.0,33333.0,32500.0,33000.0,31667.0,35000.0,33500.0,34333.0,38000.0,31250.0,40000.0,42333.0,44000.0,31000.0,34000.0,30000.0,35000.0,30833.0
2025-06-04,30000.0,34200.0,31500.0,37500.0,26875.0,39333.0,37200.0,26333.0,37333.0,30250.0,40333.0,37250.0,33000.0,32800.0,34950.0,37667.0,42333.0,38333.0,35000.0,38000.0,26000.0,32667.0,38000.0,39000.0,31667.0,35000.0,36000.0,33333.0,36250.0,38125.0,32500.0,37667.0,42333.0,33000.0,36500.0,30000.0,39333.0,29667.0
2025-06-05,30000.0,31000.0,31500.0,37500.0,25000.0,39333.0,31400.0,28333.0,34000.0,34500.0,40333.0,31500.0,33333.0,34000.0,34950.0,28000.0,42333.0,35000.0,35000.0,38000.0,26000.0,32667.0,38000.0,39000.0,31667.0,33500.0,26500.0,31000.0,29750.0,38125.0,28000.0,31333.0,41333.0,32667.0,36500.0,30000.0,32667.0,28333.0
2025-06-06,30000.0,33000.0,31500.0,37500.0,25750.0,39333.0,31400.0,28333.0,34000.0,34500.0,40333.0,31500.0,33333.0,34000.0,34950.0,32000.0,42333.0,35000.0,35000.0,38000.0,26000.0,32667.0,38000.0,39000.0,31667.0,33500.0,26500.0,31000.0,29750.0,39375.0,28000.0,31667.0,41333.0,32667.0,35500.0,30000.0,32667.0,28833.0
